asin,sentence,helpful,main_image_url,product_title
B00000FCBH,2pac has a more simplistic style of socially conscious lyricism.,1.2,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
B00SVYNSRE,"They do sound a little heavier than their original sound, and that yields some hit-or-miss results depending on each individual track.",1.4,http://ecx.images-amazon.com/images/I/71eOmDn76+L.jpg,Human
0783225482,The movie scared the crap out of me!,1.3,http://ecx.images-amazon.com/images/I/51z2Gp2lmDL.jpg,Death Becomes Her
B00000FCBH,"\"But the chance paid off because this CD is my most listened to, from the fast paced angry gangster beat in \"\"Hit Em UP\"\" to the toughing chours in \"\"Changes\"\"\"",1.2,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
B00023GGHQ,"The only weak track is the duet with Ashley Judd and Kevin Kline, but the other tracks are a great, fresh re-do.",1.2,http://ecx.images-amazon.com/images/I/71wSUy+VP5L.jpg,De-Lovely
B0002MQGR2,"As soon as I eliminated the the splitter and plugged it back directly from the TV to the stereo, the connection worked find.",1.2,http://ecx.images-amazon.com/images/I/41UpOLPeBxL.jpg,Optical Splitter
B0007U00XK,All told an excellent lens which can be used beyond landscape photography.,1.6,http://ecx.images-amazon.com/images/I/413Fhglwy8L.jpg,Sigma 10-20mm f/4-5.6 EX DC HSM Lens
0618871713,"\"I'm fairly new to the \"\"serious\"\" graphic novel scene","having only read a few fiction titles before.\"",1.5,http://ecx.images-amazon.com/images/I/81VWEyQoyrL.jpg
B00CKH9URU,It has been many years since I bought this toy for my best friends kid.,0.3,http://ecx.images-amazon.com/images/I/7178tVWycxL.jpg,Max Steel Interactive Steel with Turbo Sword
B00000FCBH,His songs on this album were all great.,1.4,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
0553391135,it was?OH—this is a  romance novel and I cannot give away the outcome for any of these character,1.3,http://ecx.images-amazon.com/images/I/517vIw4438L.jpg,Love Letters: A Rose Harbor Novel
B000OG88NQ,I should note that I live in an apartment,0.4,http://ecx.images-amazon.com/images/I/31T-cEmAjuL.jpg,Sony SS-CR3000 Center and Rear Channel Speaker Package
B00000F1D3,"\"I was always aware of Cher's existance (With her clothes, who isn't?), but I wasn't \"\"officially\"\" introduced until a few of her songs were featured in an X-Files episode.\"",0.5,http://ecx.images-amazon.com/images/I/41H0Y95GM1L.jpg,Believe
B00NF4POZO,"If you are a McCartney fan, as I am, you will love this wonderful tribute.",1.4,http://ecx.images-amazon.com/images/I/71a1Us9K7NL.jpg,The Art of McCartney (Amazon Deluxe Exclusive) (2 CD + 1 DVD)
0671015206,It is the antithesis that we are bred to believe wealthy Americans are like from television.,1.1,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
B006KD37TC,In addition each encounter with customer service merely ensures more claims and promises that will not be kept and soon forgotten.,1.2,http://ecx.images-amazon.com/images/I/81H1IKyze2L.jpg,Wi-Fi Music Player with 3.5-Inch Color Display
B00000FCBH,Tupac Is Not The Best Mc Of All Time 5o Cent,0.8,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
B00C30FCUI,not a good one sound is weak,1.8,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B003T90WY8,and they keep them in place in my ear.,1.1,http://ecx.images-amazon.com/images/I/51wvXmZmxzL.jpg,EARBUDi Clips on and off Your Apple iPod® or iPhone® Earbuds - and Turns Them Into Sport Headphones. Soft Over-The-Ear Design with Earbud Tilt & Rotation - Provide a Custom Comfortable Fit.
B000NP46K2,"Update on 06/05: If the exposure is correct, the image is sharp at ANY focal length.",1.4,http://ecx.images-amazon.com/images/I/41OuPC6mbgL.jpg,Canon EF 16-35mm f/2.8L II USM Ultra Wide Angle Zoom Lens
B00766BEZG,We were given an Internet radio as a gift and there was provision to install a battery.,0.5,http://ecx.images-amazon.com/images/I/41VXHNBhn5L.jpg,Grace Digital ACC-IRCLI Rechargeable Battery Pack for Mondo and Mondo+
B00007JZVB,but I was a bit disappointed.,1.0,http://ecx.images-amazon.com/images/I/512RAZNR06L.jpg,Discover Bellydance
B003IHUHGE,"High freq are crystal clear, meds are extremely clean without any extra anoying projection and last but not least, bass is truly impressive, very deep & grisp.",2.0,http://ecx.images-amazon.com/images/I/71mkuO-o5nL.jpg,Bowers & Wilkins P5 Headphones - Black
0671015206,It shows you how to BECOME rich.,1.1,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
B004OS8J98,"As many have said, the lift jammed and stopped working within 24 hours of play and my son is not at all rough with his toys :-(",1.6,http://ecx.images-amazon.com/images/I/81R0TRuy0qL.jpg,Fisher-Price Imaginext DC Super Friends Batcave
B007R3AZNK,It is very bluesy and all the tunes are fresh and orginal.,1.7,http://ecx.images-amazon.com/images/I/71T0MOGDaiL.jpg,Driving Towards The Daylight
B0017O3UHI,This antennae does what it is supposed to and would recommend it.,1.5,http://ecx.images-amazon.com/images/I/61k4i1jeQFL.jpg,Antennas Direct C2 ClearStream Television Antenna
B001DKO7R8,The pins inside the cameras card slot appear to be ok.,1.1,http://ecx.images-amazon.com/images/I/51T6HPiV0QL.jpg,SD/SDHC/MMC/Eye-Fi card to Compact Flash CF Type II Adapter for Professional DSLR Digital SLR Camera PDA Pocket PC
B002JSM3KQ,I have many great memories playing it as a kid and really wanted to introduce it to our 7 year old.,0.5,http://ecx.images-amazon.com/images/I/915NTWZUtjL.jpg,Monopoly Board Game The Classic Edition
0375703764,Druggie friends named Lude?,0.1,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B00B0DWB62,My other complaint is the water canon that's supposed to spray water doesn't function properly.,1.4,http://ecx.images-amazon.com/images/I/817iEr0lwtL.jpg,Little Tikes Anchors Away Pirate Ship Water Play Table
B00C30FCUI,I like the heavy duty braided cord and the good sound quality.,1.7,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B000IHY9UM,My actual motivation was to get inspiration for some new moves for a 50+ exercise class I teach.,1.1,http://ecx.images-amazon.com/images/I/51Hi0NCgxKL.jpg,Da-fat Burning Dance Mix
B0007QKMQY,and I would have kept this camera.,1.3,http://ecx.images-amazon.com/images/I/51G31QKNJFL.jpg,Canon Digital Rebel XT 8MP Digital SLR Camera
B004OS8J98,Other than that the toy is great my son loves it but its just a shame about the lift.,1.6,http://ecx.images-amazon.com/images/I/81R0TRuy0qL.jpg,Fisher-Price Imaginext DC Super Friends Batcave
B000L212HC,Sadly it never did and I never watched the whole thing.,0.5,http://ecx.images-amazon.com/images/I/51whgYqON5L.jpg,The Prestige [Blu-ray]
B00KU9LQUO,The game was worth buying as I discovered it through friends.,1.3,http://ecx.images-amazon.com/images/I/91H7TLUPYqL.jpg,King of New York Board Game
B00000FCBH,"On Me, infact my favourite rapper of all time Esham did back in 92",1.0,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
B00062RV18,Bought this for my 7yr old daughter for Christmas,0.6,http://ecx.images-amazon.com/images/I/71Kebi5JlZL.jpg,Educational Insights GeoSafari Motorized Solar System
B000BN8Y2W,"Very realistic, and my son-in-law is a fire fighter",1.2,http://ecx.images-amazon.com/images/I/71GMzHZOTDL.jpg,Jr. Fire Fighter Suit with embroidered Cap
B00000FCBH,"that aside, he is far from the best.",0.7,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
B00B0DWB62,I just wish it had been made better.,1.0,http://ecx.images-amazon.com/images/I/817iEr0lwtL.jpg,Little Tikes Anchors Away Pirate Ship Water Play Table
B00BLG5CSC,"The cord is good and tangle free though, little good it does when the most important parts (sound and comfort) are non-existant.",1.6,http://ecx.images-amazon.com/images/I/61QM9xk6X-L.jpg,Philips ActionFit Sports Earhook Headphones
0375703764,"Now really, when was the last time King wrote a really GOOD  novel?",0.7,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B002JSM3KQ,"but as you may remember, this can take hours.",0.8,http://ecx.images-amazon.com/images/I/915NTWZUtjL.jpg,Monopoly Board Game The Classic Edition
B0015DNIOG,"It would not fit in my charger, and was therefore unusable.",0.8,http://ecx.images-amazon.com/images/I/61qxonlw3OL.jpg,Canon Battery Pack NB-6L
0062065254,"Not the typical novel I pick up, but my book club picked it",0.9,http://ecx.images-amazon.com/images/I/51T9UKYpQDL.jpg,The Round House: A Novel
0451232852,This book is dangerous because it is easy to read and interesting but the writer really tried to put a 2015 Liberal spin on history.,1.1,http://ecx.images-amazon.com/images/I/91zB9X+jhwL.jpg,Fall of Giants: Book One of the Century Trilogy
B0000658L4,"Can be used for fractions for older kids, or counting...",1.1,http://ecx.images-amazon.com/images/I/811Z0XZZtVL.jpg,Melissa & Doug Pizza Party Wooden Play Food Set
0375703764,House Of Leaves is not a book for the passive reader.,1.1,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B00C30FCUI,I was using them with (Galaxy SIII),0.6,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B000ONDRFS,"It was easy to hold while riding, fit perfectly in my jersey pocket,",1.6,http://ecx.images-amazon.com/images/I/81CofGfT-hS.jpg,Flip Video Camcorder
B0002MQGR2,My receiver has only 2 optical inputs and I have three devices.,0.9,http://ecx.images-amazon.com/images/I/41UpOLPeBxL.jpg,Optical Splitter
B000OVLBFS,"\"Also, \"\"Night Passage\"\" pays attention to detail.\"",1.0,http://ecx.images-amazon.com/images/I/518hg7kiAPL.jpg,Jesse Stone: Night Passage
B00AR1G3FS,"\"They used the excuse that he \"\"hadn't been much of a contribution to the band\"\"","but Felder had written a LOT of their hits!\"",1.0,http://ecx.images-amazon.com/images/I/71EOyWgfeqL.jpg
B000W7F5SS,"item just as described, fast shipping",1.1,http://ecx.images-amazon.com/images/I/91E7TPDbSfL.jpg,Harry Potter and the Order of the Phoenix (Widescreen Edition)
0375703764,I truly believe the author could have easily edited 100 plus pages out and the book would have been better.,1.1,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B003IHUHGE,but it works extremely well in conditions of portability.,1.6,http://ecx.images-amazon.com/images/I/71mkuO-o5nL.jpg,Bowers & Wilkins P5 Headphones - Black
B0007U00XK,I consider distortion from this lens as a non-issue.,1.3,http://ecx.images-amazon.com/images/I/413Fhglwy8L.jpg,Sigma 10-20mm f/4-5.6 EX DC HSM Lens
B00092KD9C,"Nothing beats a Classic as they say, but the Pro is a bit better as it forms more to the neck and shoulders of the user.",1.5,http://ecx.images-amazon.com/images/I/61rxbuyb3gL.jpg,OP/TECH USA 1504372 Pro Loop Strap (Royal)
0375703764,This begins a serious fracture in the relationship of the couple.,0.9,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B00000FCBH,Below is the list of songs that should have been on this album:,0.7,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
B000002KB8,as described -good-if amazon wants you to rate stuff they shouldn't have all these rules about number of words and submission rules,0.9,http://ecx.images-amazon.com/images/I/81K4W71c38L.jpg,Black Sabbath
0761165975,"Also, if you are planning your wedding in 6 months or less skip this book.",1.4,http://ecx.images-amazon.com/images/I/91iUIyXPTwL.jpg,The Wedding Planner & Organizer
B00XI057M0,"I don't buy many movies, but this one is a definite buy.",1.5,http://ecx.images-amazon.com/images/I/51Kj+eNusaL.jpg,Ex Machina [Blu-ray + Digital HD]
B00BLG5CSC,Update: if I could drop these lower than a one star rating I would.,0.9,http://ecx.images-amazon.com/images/I/61QM9xk6X-L.jpg,Philips ActionFit Sports Earhook Headphones
B00C30FCUI,These headphones are awesome.,1.7,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B00C30FCUI,(I've noticed this with other earphones so I might just have,0.7,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
0553391135,and I was drawn into and invested in their lives.,0.8,http://ecx.images-amazon.com/images/I/517vIw4438L.jpg,Love Letters: A Rose Harbor Novel
B00000J0JF,"Every turn, you look at your top card in the deck and then try to bring your pawn to the right place in the board where that item is.",1.2,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
0671015206,The book arrived as scheduled in great condition as described & at a bargain price.,1.3,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
B00C30FCUI,"For the price, the sound quality is decent.",1.6,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B00081NX5U,I have them installed on our breezeway connecting our house and garage with about 6 inches of roof sticking out over them.,0.9,http://ecx.images-amazon.com/images/I/51GQZT32D9L.jpg,iPod Detachable Receiver 7
B0061ZFWBU,I play music twice a day for the baby and these headphones wrap perfectly around my belly.,1.7,http://ecx.images-amazon.com/images/I/61HR6WxXX1L.jpg,Connectland Stereo Wired Headphone & Microphone Lightweight 40mm Speaker Music Gaming Stylish Teal CL-AUD63035
B00081NX5U,Sound great on our outdoor 10'x40' screened porch.,1.9,http://ecx.images-amazon.com/images/I/51GQZT32D9L.jpg,iPod Detachable Receiver 7
B001SEQPGK,Looks like I'll be returning this one and will likely ante up for another Canon after all.,0.9,http://ecx.images-amazon.com/images/I/71KLvmtcN9L.jpg,Sony Cyber-shot DSC-W290 12 MP Digital Camera with 5x Optical Zoom and Super Steady Shot Image Stabilization
B008CQVSXC,Bought these for my nephew.,1.0,http://ecx.images-amazon.com/images/I/71rAqOHdXEL.jpg,urBeats In-Ear Headphone - White
B000002KHF,After Astral Weeks this is my next favourite Van album.,0.9,http://ecx.images-amazon.com/images/I/51RV37clhWL.jpg,Moondance
0553386697,And this book truly saved me.,1.6,http://ecx.images-amazon.com/images/I/81HdbmkRjWL.jpg,The Whole-Brain Child: 12 Revolutionary Strategies to Nurture Your Child's Developing Mind
0375703764,"This has  all been done before, and done better, by writers from Stephen King to  Alasdair Gray to Edgar Allan Poe to Shirley Jackson to Jorge Luis Borges.",1.5,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B00005LEOH,There's no other way to say it other than the title of this review...,0.5,http://ecx.images-amazon.com/images/I/81zDW+9iIQL.jpg,Nikon 80-200mm f/2.8D ED AF Zoom Nikkor Lens for Nikon Digital SLR Cameras
B006KD37TC,We live in a remote area of Alaska and are only able to receive one local radio station over the air.,0.9,http://ecx.images-amazon.com/images/I/81H1IKyze2L.jpg,Wi-Fi Music Player with 3.5-Inch Color Display
0553391135,I'll use your service often,0.4,http://ecx.images-amazon.com/images/I/517vIw4438L.jpg,Love Letters: A Rose Harbor Novel
B000OVLBFS,"The movie was a great hit in my household, and we now own all three movies.",1.3,http://ecx.images-amazon.com/images/I/518hg7kiAPL.jpg,Jesse Stone: Night Passage
0399157867,I have read all of the ABC Murder mysteries Sue Grafton has written.,0.6,http://ecx.images-amazon.com/images/I/81YrIbqV3OL.jpg,V is for Vengeance: A Kinsey Millhone Novel
B000002GJH,"So how much of a forgotten gem is this album?`Temple Of The Dog', put simply",0.6,http://ecx.images-amazon.com/images/I/518P0F1DBGL.jpg,Temple Of The Dog
014312417X,"Greene writes in an authoritative, even apodictic style, as though he really does see himself as a latter-day Machiavelli or Sun Tzu.",1.3,http://ecx.images-amazon.com/images/I/71LRdEUOmNL.jpg,Mastery
B0015450T6,Construction quality is excellent and the company seems responsive and attentive to their customers.,1.4,http://ecx.images-amazon.com/images/I/71zfnZ6by7S.jpg,"MyStudio MS20 Professional Table Top Photo Studio Lightbox Kit w/ 5000K Lighting for Product Photography, 20x20x12 inches"
